Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5483,53.14491200663475,0.6643114000829343,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.4785001244416094,49.20191460767297,3.942997398961608,0.0492874674870201,49.23352620507027,0.03161159739730124,0.0031611597397301237,0.04889232251955598,,0.0001336098074879999,90,10,80,0.125,0.0
5484,53.16736089316215,0.6645920111645268,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.5053351415222238,49.197528477119754,3.9698324160422223,0.04962290520052778,49.229140074517055,0.03161159739730124,0.0031611597397301237,0.049227760233063654,,0.004386130553214684,90,10,80,0.125,0.0
5485,50.67005791835795,1.2667514479589488,1.2322486372599983,0.03080621593149996,1.2322486372599983,0.03080621593149996,0.21463988978422321,49.22316939131364,1.4468885270442216,0.03617221317610554,49.25486781202522,0.031698420711578024,0.0031698420711578023,0.035379752658318254,,0.005970683203415206,50,10,40,0.25,0.0
5486,49.82752184295343,2.4913760921476715,0.6161243186299993,0.030806215931499965,0.6161243186299993,0.030806215931499965,0.0,49.21139752432339,0.6161243186299993,0.030806215931499965,49.243095945034966,0.031698420711578024,0.0031698420711578023,0.029221294895923223,,0.01177186699025512,30,10,20,0.5,0.0
5487,,,,,,,,,,,,,,,,0.015254146244458866,170,10,160,0.0625,
5488,,,,,,,,,,,,,,,,0.00011514224648578875,170,10,160,0.0625,
5489,49.84096086855431,2.4920480434277157,0.6161243186299994,0.03080621593149997,0.6161243186299994,0.03080621593149997,0.0,49.22483654992427,0.6161243186299994,0.03080621593149997,49.25644814732157,0.03161159739730124,0.0031611597397301237,0.029225636061637063,,0.0028901066197484226,30,10,20,0.5,0.0
5490,50.663905516653756,1.266597637916344,1.2322486372599986,0.030806215931499965,1.2322486372599986,0.030806215931499965,0.17816488875595837,49.25349199063771,1.410413526015957,0.035260338150398925,49.285103588035014,0.03161159739730124,0.0031611597397301237,0.03447004821546855,,0.002956156683858069,50,10,40,0.25,0.0
5491,53.15938389262844,0.6644922986578555,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.4420251234133445,49.252861494694926,3.906522397933343,0.04883152997416679,49.28447309209223,0.03161159739730124,0.0031611597397301237,0.048436385006702665,,0.0006304959427829715,90,10,80,0.125,0.0
5492,50.69305573948996,1.267326393487249,1.2322486372599986,0.030806215931499965,1.2322486372599986,0.030806215931499965,0.2097764861532596,49.25103061607661,1.4420251234132582,0.03605062808533145,49.28264221347391,0.03161159739730124,0.0031611597397301237,0.03526033815040108,,0.001830878618317655,50,10,40,0.25,0.0
5493,,,,,,,,,,,,,,,,0.004480918625205277,170,10,160,0.0625,
5494,,,,,,,,,,,,,,,,0.0007947392941289877,170,10,160,0.0625,
5495,,,,,,,,,,,,,,,,0.0019885099878820256,170,10,160,0.0625,
5496,,,,,,,,,,,,,,,,0.019175780892314975,170,10,160,0.0625,
5497,50.68981149447076,1.267245287361769,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.11476804733280233,49.34279480987787,1.347016684592801,0.03367541711482003,49.372281225652145,0.029486415774272245,0.0029486415774272246,0.032938256720465374,,0.0036393133002796674,50,10,40,0.25,0.0
5498,,,,,,,,,,,,,,,,0.007693763070349746,170,10,160,0.0625,
5499,,,,,,,,,,,,,,,,0.0021093255333646255,170,10,160,0.0625,
5500,,,,,,,,,,,,,,,,0.0024144471696203595,170,10,160,0.0625,
5501,53.23361539508183,0.6654201924385228,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.3270834294519886,49.44203469110967,3.7915807039719875,0.04739475879964984,49.47364628850697,0.03161159739730124,0.0031611597397301237,0.04699961383218572,,0.0033106303276717597,90,10,80,0.125,0.0
5502,53.26507880278022,0.6658134850347527,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.3586950268492899,49.44188650141076,3.823192301369289,0.04778990376711611,49.47349809880806,0.03161159739730124,0.0031611597397301237,0.04739475879965198,,0.0001481896989119491,90,10,80,0.125,0.0
5503,,,,,,,,,,,,,,,,0.0012683593788160863,170,10,160,0.0625,
5504,,,,,,,,,,,,,,,,0.00017663690629987627,170,10,160,0.0625,
5505,50.76249498306172,1.269062374576543,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.06322319479460248,49.467023151007034,1.2954718320546013,0.03238679580136503,49.498634748404335,0.03161159739730124,0.0031611597397301237,0.03159650586643466,,0.0050299515159082375,50,10,40,0.25,0.0
5506,53.28988690859871,0.6661235863574839,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.3586950268492899,49.46669460722925,3.8231923013692883,0.0477899037671161,49.49830620462655,0.03161159739730124,0.0031611597397301237,0.04739475879965198,,0.0003285437777833522,90,10,80,0.125,0.0
